Time_(sec),Volume_(cm3),Temperature_(K),Pressure_(bar)
      0.03920000000000000,        43.00185000000000,        798.3410000000000,        29.22075000000000
      0.03940182000000000,        43.02774000000000,        798.2079000000000,        29.19830000000000
      0.03959010000000000,        43.05018000000000,        798.0925999999999,        29.17885000000000
      0.03969859000000000,        43.06837000000000,        797.9992999999999,        29.16312000000000
      0.03999662000000000,        43.10034000000000,        797.8354000000000,        29.13551000000000
      0.04000000000000000,        43.10057000000000,        797.8342000000000,        29.13531000000000
      0.04017879000000000,        43.11721000000000,        797.7489000000000,        29.12095000000000
      0.04048768000000000,        43.15161000000000,        797.5727000000001,        29.09132000000000
      0.04059016000000000,        43.16150000000000,        797.5221000000000,        29.08281000000000
      0.04070476000000000,        43.17611000000000,        797.4474000000000,        29.07025000000000
      0.04080000000000000,        43.18572000000000,        797.3982999999999,        29.06200000000000
      0.04094912000000000,        43.19949000000000,        797.3278000000000,        29.05017000000000
      0.04108692000000000,        43.21361000000000,        797.2557000000000,        29.03806000000000
      0.04119298000000000,        43.22103000000000,        797.2178000000000,        29.03169000000000
      0.04139060000000000,        43.25201000000000,        797.0595000000000,        29.00513000000000
      0.04158991000000000,        43.26672000000000,        796.9845000000000,        28.99254000000000
      0.04160000000000000,        43.26775000000000,        796.9792000000000,        28.99166000000000
      0.04178976000000000,        43.29061000000000,        796.8626000000000,        28.97211000000000
      0.04189016000000000,        43.30222000000000,        796.8034000000000,        28.96220000000000
      0.04207824000000000,        43.31302000000000,        796.7483000000000,        28.95297000000000
      0.04220033000000000,        43.32651000000000,        796.6795000000000,        28.94145000000000
      0.04238840000000000,        43.35051000000000,        796.5573000000001,        28.92099000000000
